expt,subjectID,site,stimulus,task,attention,AUC,alphaC,betaC,gammaC,lambdaC,alphaA,betaA,gammaA,lambdaA,alphaR,betaR,gammaR,lambdaR
2,042,1,1,1,-1,0.0810535810580115,1.1338985882528,1.79136402434359,0.0255732772878843,0.328125,0.869967418243634,0.894799042592146,0.5,0.1328125,1.30338052262005,2.00197355950916,0.0511465545757687,2.47058823529412
2,043,1,1,1,-1,0.0614717966291388,1.08142247604356,3.33891749788496,0.209892645702024,0.458333333333333,0.668007022385622,1.8970152840573,0.5,0.260416666666667,1.6188789036701,1.76008992966243,0.419785291404048,1.76
2,044,1,1,1,-1,0.0387631578947368,0.05,3.16227766016838,0.5,0.442105263157895,0.407628301525206,1.95915686583284,0.5,0.421052631578947,0.122660766715454,1.6141013082299,1,1.05
2,S0010,0,1,1,0,0.0362945279283796,0.489950240880017,1.05573231987681,5.10855397180443e-11,0.1875,0.274826835156184,1.31684853805026,0.5,0.0833333333333334,1.78275982620685,0.801711274585866,1.02171079436089e-10,2.25
2,S0021,0,1,1,0,0.0352195330095032,0.387883315528901,1.4488275565066,5.47996775889213e-12,0.197916666666667,0.223508924904595,1.86853655603602,0.5,0.104166666666667,1.73542651907287,0.775380900002404,1.09599355177843e-11,1.9
2,S0022,0,1,1,0,0.0429241437140345,0.201426990316593,0.316510603185206,2.92432441030366e-11,0.34375,0.667597055859528,0.676954664958778,0.5,0.125,0.301719410756323,0.467550664126791,5.84864882060731e-11,2.75
2,S0023,0,1,1,0,0.0405950809920718,1.02229877233451,2.36279069131986,0.221692746310192,0.364583333333333,0.876991073368713,30.0212394667977,0.5,0.322916666666667,1.16568891449218,0.0787039686996606,0.443385492620384,1.12903225806452
2,S0025,0,1,1,0,0.0287933216722664,0.77235355173492,3.14927605200321,0.124595708397614,0.21875,0.649487387893984,0.835732365496017,0.5,0.0625,1.18917405654225,3.76828298391205,0.249191416795228,3.5
2,S0026,0,1,1,0,0.0879644767702293,0.05,3.16227766016838,0.5,0.697916666666667,0.302343280212637,1.72242145893935,0.5,0.0625,0.165374933965243,1.8359488287586,1,11.1666666666667
2,S0035,0,1,1,0,0.04375,0.05,3.16227766016838,0.5,0.25,0.220024108886731,221.916229248047,0.5,0.4375,0.227247824127037,0.0142498710927255,1,0.571428571428571
2,S0049,0,1,1,0,0.0134087664047622,0.79483282101333,1.49514433769711,9.29063148462775e-12,0.0208333333333334,0.451263430980102,1.11608998468055,0.5,0.135416666666667,1.76134994871405,1.33962705357046,1.85812629692555e-11,0.153846153846154
2,S0051,0,1,1,0,0.0161536773457515,0.327479799253435,1.12023488612432,1.57149472734274e-12,0.0208333333333334,0.438121607810753,1.34651424322059,0.5,0.322916666666667,0.747463246311491,0.831951753770494,3.14298945468548e-12,0.0645161290322582
2,S0054,0,1,1,0,0.0194810884000195,1.04818817510208,1.9498941717098,7.3038607402936e-14,0.0875,0.412202627805821,1.35446934535937,0.5,0.0375,2.54289542180176,1.43960007540256,1.46077214805872e-13,2.33333333333334
2,S0055,0,1,1,0,0.0212996910788267,0.531141392689858,1.24747876509226,0.227575718822018,0.260416666666667,0.933359753463746,1.46311095186977,0.5,0.208333333333333,0.569063954942095,0.852620755451288,0.455151437644036,1.25
2,S0056,0,1,1,0,0.0837038271886732,0.0664619935721209,6.59461204035684e-11,0.568884888033278,0.21875,0.606788305893346,1.65540411705565,0.5,0.177083333333333,0.109530775274702,3.98368710843018e-11,1.13776977606656,1.23529411764706
2,S0064,0,1,1,0,0.0655299124010668,0.537794202607718,1.62305745503695,1.78614196282698e-12,0.09375,0.236810258336394,2.46017646384749,0.5,0.104166666666667,2.2709920017222,0.65973212852327,3.57228392565397e-12,0.9
2,S0065,0,1,1,0,0.0653776666888233,0.406856613515755,1.25999256387775,1.17492795269127e-11,0.0520833333333334,0.399461186794896,1.18979869531507,0.5,0.104166666666667,1.01851350510471,1.05899642421787,2.34985590538254e-11,0.500000000000001
2,027,1,1,1,0,0.0555043517941534,0.19359252264706,0.926184452292966,5.58422666329065e-11,0.0729166666666666,0.315532799210995,0.800716430809268,0.5,0.0416666666666666,0.613541676590034,1.15669470071557,1.11684533265813e-10,1.75
2,029,1,1,1,0,0,0.192346808849576,11.6100418057895,0.440758029270927,0.328125,2.39739022011169,0.65345115801805,0.5,0.34375,0.080231748355349,17.7672679332352,0.881516058541855,0.954545454545455
2,030,1,1,1,0,0.00871339614151874,0.621210924203285,1.80936304983327,8.1563258638983e-13,0.09375,0.31899121411012,0.629706379521661,0.5,0.0729166666666666,1.94742330423193,2.87334400392721,1.63126517277966e-12,1.28571428571429
2,031,1,1,1,0,0.0717997426851383,0.244020584499006,0.891223835037675,2.04484116064559e-11,0.2875,0.397872193295948,1.3626195537523,0.5,0.1625,0.613313995324867,0.654051846374488,4.08968232129118e-11,1.76923076923077
2,032,1,1,1,0,0.0583722395024284,0.718286318629055,2.63226750569572,3.99903913710382e-14,0.1,0.294653338350747,0.585686098949688,0.5,0.0375,2.43773351644171,4.49433153768916,7.99807827420765e-14,2.66666666666667
2,033,1,1,1,0,0.112279069811216,0.230855673005584,2.08878405091855,2.34640511761491e-12,0.0375,0.172301503976941,1.90456124029562,0.5,0.05,1.33983550739337,1.09672716567221,4.69281023522983e-12,0.749999999999999
2,034,1,1,1,0,0.0631528956090271,0.865861491614119,1.69850419020122,5.22415031843636e-13,0.03125,0.36299689515351,1.30171823633735,0.5,0.0416666666666666,2.38531376762313,1.30481708159848,1.04483006368727e-12,0.750000000000001
2,035,1,1,1,0,0.00913340970505623,0.961609628293455,2.10162928261029,1.80583987161558e-13,0.135416666666667,0.265665273239687,1.39269092372859,0.5,0.03125,3.61962862728346,1.50904213332825,3.61167974323116e-13,4.33333333333333
2,037,1,1,1,0,0.0103347895414475,0.97594753369726,1.89776907670857,8.38234393210394e-13,0.03125,0.450068236683637,1.48210060541519,0.5,0.104166666666667,2.16844348067885,1.28045901187453,1.67646878642079e-12,0.3
2,038,1,1,1,0,0.0151348314228311,1.44689102081209,1.4648830743009,1.10239329489985e-11,0.0875,0.210210678276129,1.21310224511962,0.5,0,6.88305195852841,1.20755120204765,2.20478658979969e-11,Inf
2,040,1,1,1,0,0.0257499187110822,0.718174418794973,2.41473437674761,1.23376145913747e-13,0,0.253691074936871,2.73700416813077,0.5,0.125,2.83090139837865,0.88225454855509,2.46752291827494e-13,0
2,041,1,1,1,0,0.240688173680185,0.414034365338938,1.40480920986333,1.06205204826474e-11,0.03125,0.482346181114019,1.33631348998769,0.5,0.03125,0.858375958077848,1.05125722398886,2.12410409652947e-11,1
2,042,1,1,1,0,0.0425406249192384,0.903809069627251,2.06921057229901,1.14265316166678e-12,0.125,0.499628571476611,1.66533904400511,0.5,0.0703125,1.80896193937852,1.24251609889755,2.28530632333356e-12,1.77777777777778
2,043,1,1,1,0,0.0370491402509695,0.400032153284911,2.64688793428514,1.89977483300354e-11,0.322916666666667,0.473513576462468,1.28089255586428,0.5,0.114583333333333,0.844816649764252,2.06644025071966,3.79954966600707e-11,2.81818181818182
2,044,1,1,1,0,0.0390833334519156,1.44224797209828,51.0062861916462,0.558333335027365,0.375,0.00927215828553003,0.105422906170061,0.5,0.34375,155.546090530943,483.825461132386,1.11666667005473,1.09090909090909
2,S0010,0,1,1,1,0.00826062796254893,0.543394031089797,1.69217360411155,8.59320870533539e-12,0.138888888888889,0.168246513499778,1.68204393711841,0.5,0.0486111111111112,3.22974913290261,1.00602223685696,1.71864174106708e-11,2.85714285714285
2,S0021,0,1,1,1,0.0016592799178937,0.629002757911667,2.39294787557476,8.82404243108659e-14,0.194444444444444,0.163329639848884,1.7256421921019,0.5,0.0208333333333334,3.85112437946741,1.38669991179345,1.76480848621732e-13,9.33333333333332
2,S0022,0,1,1,1,0.000734424223656901,0.298211131449351,3.00025026582719,6.51215281382264e-14,0.284722222222222,0.188491226666046,1.35685916078422,0.5,0.0347222222222222,1.58209555279567,2.21117294450305,1.30243056276453e-13,8.2
2,S0023,0,1,1,1,0.0116774476850817,0.777649834691322,3.34492548620295,0.115884580553789,0.208333333333333,0.481968159175971,1.11033331947439,0.5,0.121527777777778,1.61348798646965,3.01254175438631,0.231769161107578,1.71428571428571
2,S0025,0,1,1,1,0.0100917932183855,0.751774010755255,4.25957109381801,0.0480333359949747,0.0383275261324042,0.196066733630404,0.834765654321571,0.5,0.0174216027874564,3.83427620196085,5.10271484190354,0.0960666719899494,2.20000000000001
2,S0026,0,1,1,1,0.0835821978645027,0.05,3.16227766016838,0.5,0.715277777777778,0.215578023368774,2.17093605523117,0.5,0.0173611111111112,0.231934587852068,1.45664247113518,1,41.1999999999999
2,S0035,0,1,1,1,0.0432692307692308,0.05,3.16227766016838,0.5,0.258741258741259,0.309785447438429,7.66572211208404,0.5,0.426573426573427,0.161402029738462,0.412521822984354,1,0.60655737704918
2,S0049,0,1,1,1,0.000107921062564637,0.707590520754478,3.48253705602803,6.63181852769721e-14,0.03125,0.244128021514648,1.19988339280287,0.5,0.0555555555555556,2.89844040173824,2.90239624693278,1.32636370553944e-13,0.5625
2,S0051,0,1,1,1,0.00119154527903888,0.393655271651617,3.17107127723337,7.22740018976856e-15,0.0383275261324042,0.24980696457378,2.13600562617139,0.5,0.310104529616725,1.57583785673578,1.48458002094182,1.44548003795371e-14,0.123595505617978
2,S0054,0,1,1,1,0.000107629147831712,0.709147343241203,3.00652600077216,3.89303902465259e-13,0.0125,0.083366190392766,0.766340902375509,0.5,0.0083333333333333,8.50641416982319,3.92322266950976,7.78607804930518e-13,1.5
2,S0055,0,1,1,1,0.0055076423001895,0.827057805895322,1.73602168036042,0.0427970072183465,0.125,0.62289883585718,1.75438711860063,0.5,0.173611111111111,1.32775622345994,0.989531707087058,0.085594014436693,0.72
2,S0056,0,1,1,1,0.00442676014980981,0.260013577707782,1.59023604407662,3.15020425429289e-11,0.229166666666667,0.206942787571756,1.04076320492389,0.5,0.0868055555555556,1.25645150893516,1.52795183049628,6.30040850858577e-11,2.64
2,S0064,0,1,1,1,0.0156116436870218,0.609560846204337,2.55006922310326,2.31800116827877e-13,0.0208333333333334,0.219365121816849,1.87564111258642,0.5,0.0347222222222222,2.7787500636189,1.35957204498831,4.63600233655754e-13,0.600000000000001
2,S0065,0,1,1,1,0.0129929933992786,0.332471484417282,3.19226872308322,2.99687072866942e-13,0.0208333333333334,0.232052257524652,2.00150945133283,0.5,0.0208333333333334,1.43274402052289,1.59493062646167,5.99374145733884e-13,1
2,027,1,1,1,1,0.000237935661238743,0.38178178534409,2.78191957039869,3.92618752207831e-13,0.0381944444444444,0.0871300329889451,1.21433228247157,0.5,0.0173611111111112,4.3817472833108,2.29090473057058,7.85237504415662e-13,2.19999999999999
2,029,1,1,1,1,0,0.376652966009782,3.93025333926801,0.247331709076657,0.34375,0.319025020186387,2.55038391795583,0.5,0.171875,1.1806376997946,1.54104380583538,0.494663418153314,2
2,030,1,1,1,1,0.000417310676664515,0.615936213846644,2.71074287141594,3.4796516484131e-14,0.0277777777777778,0.186558374488814,0.651482565827676,0.5,0.0243055555555556,3.30157365239895,4.16088321254165,6.95930329682621e-14,1.14285714285714
2,031,1,1,1,1,0.0109259538813466,0.528150290123339,1.93673249995984,2.4824148296464e-13,0.133333333333333,0.21445791875545,2.85779910960359,0.5,0.0375,2.46272225893229,0.677700715019287,4.96482965929281e-13,3.55555555555556
2,032,1,1,1,1,0.00505902910859144,0.717327614993155,2.78017505381393,7.24811354189672e-12,0.0666666666666667,0.154475720827412,1.39714990098225,0.5,0.0375,4.64362691529104,1.98989031302894,1.44962270837934e-11,1.77777777777778
2,033,1,1,1,1,0.00170187112158719,0.477739414837782,1.96153582669722,1.44960597818302e-12,0.025,0.0367290592860222,0.587542195470832,0.5,0.00416666666666665,13.0071236270294,3.33854460465656,2.89921195636604e-12,6.00000000000003
2,034,1,1,1,1,0.00667319834421867,0.767996347283779,3.27995022154727,8.89323783255554e-14,0.00694444444444442,0.199554454289556,0.921886926927273,0.5,0.0208333333333334,3.84855527288511,3.55786607418289,1.77864756651111e-13,0.333333333333332
2,035,1,1,1,1,0.00244603499476697,0.981974363323763,2.27352672952145,3.13184580187491e-13,0.0208333333333334,0.149743070210758,2.06427062326272,0.5,0.03125,6.55772826042412,1.10137048112809,6.26369160374981e-13,0.666666666666668
2,037,1,1,1,1,7.33478890286742e-05,0.76514819586123,3.35098763852761,1.53581002939801e-12,0.0138888888888888,0.224681192074705,0.982105370346218,0.5,0.0173611111111112,3.4054839606104,3.41204491870999,3.07162005879602e-12,0.799999999999995
2,038,1,1,1,1,2.12824799507042e-05,0.747410974164887,4.04070002464053,9.66407336783988e-13,0.0125,0.0328085020801477,0.500963722065482,0.5,0.0083333333333333,22.7810148826374,8.06585356716181,1.93281467356798e-12,1.5
2,040,1,1,1,1,0.00766517816407262,0.828817736523012,2.63845570841224,1.80173489360235e-13,0,0.266863462267469,0.870558100135339,0.5,0.0083333333333333,3.10577450161504,3.03076349298463,3.6034697872047e-13,0
2,041,1,1,1,1,0.0227959700360838,0.598289980523426,3.22756871090411,3.47291288965291e-14,0.00520833333333337,0.213225136215943,1.63355495387144,0.5,0.03125,2.80590736693215,1.97579438833995,6.94582577930582e-14,0.166666666666668
2,042,1,1,1,1,0.00235177492132383,0.764655040218516,3.43933977376622,3.44350683431e-13,0.0260416666666666,0.23398851616452,1.72895094888655,0.5,0.0416666666666666,3.26791695914204,1.98926393833276,6.88701366862001e-13,0.625
2,043,1,1,1,1,0.0212572195815439,0.370899975606074,3.40940302602563,5.35427683591781e-14,0.163194444444444,0.307066541572552,2.63675916109589,0.5,0.0347222222222222,1.20788143738037,1.29302784885693,1.07085536718356e-13,4.7
2,044,1,1,1,1,0.0408113721595393,1.15645265338669,3.53292500258692,0.583019578011651,0.292682926829268,0.124073338023934,0.777020432219033,0.5,0.212543554006969,9.32071847026157,4.54675946229304,1.1660391560233,1.37704918032787
3,S0021,0,0,0,-1,0.060778240074511,0.147014431793363,3.954687469549,0.0798046442014492,0.279338109129743,0.128821276035122,5.90761652495591,0.5,0.30801585690166,1.14122788034859,0.669421830757458,0.159609288402898,0.906895222666822
3,S0049,0,0,0,-1,0.235820286063892,0.185222704827681,4.47249618233588,0.352363933655435,0.125716963385084,0.211129609898676,3.92131456729088,0.5,0.142572548309041,0.877293833473061,1.14056041809107,0.704727867310871,0.881775382962076
3,S0093,0,0,0,-1,0.0726483255508836,0.160868214257773,3.99009859019116,0.171343407333186,0.283475259255975,0.177545952661044,21.6643536793134,0.5,0.364768630278483,0.906065229010821,0.184178058078935,0.342686814666372,0.777137165110814
3,S0094,0,0,0,-1,0.122774409037963,0.227071253932332,2.84428426084731,0.0509041914985063,0.132615653958948,0.261617167004035,3.19417319608765,0.5,0.227982211576787,0.867952422743075,0.890460249410115,0.101808382997013,0.581692988421079
3,S0009,0,0,0,-1,0.0827428043064078,0.168331561277065,3.45347582531482,0.0172621124400614,0.0881887091315038,0.159845066267947,2.73246680279748,0.5,0.280747874033317,1.05309200469718,1.26386744087034,0.0345242248801228,0.314120665864912
3,S0067,0,0,0,-1,0.0990947053625387,0.266951676379024,1.68237067488208,0.376060873646391,0.136206991627611,0.195941311657626,2.57887565429269,0.5,0.309263276750731,1.36240629462294,0.652365953388127,0.752121747292782,0.440424071873866
3,S0082,0,0,0,-1,0.0353484906377715,0.16952625904037,1.87602803480065,0.110670059936522,0.209877888248686,0.088226212395116,3.39289641537156,0.5,0.35295128886904,1.92149537465301,0.552928178502969,0.221340119873043,0.594636979287416
3,S0068,0,0,0,-1,0.196890786280205,0.229480199649078,2.844711052416,0.294997378471034,4.25870249352342e-12,0.321629194501736,2.46757232770329,0.5,2.0550112164122e-10,0.713493064597528,1.15283796161863,0.589994756942069,0.0207234999960662
3,S0066,0,0,0,-1,0.120629756702945,0.203964112754111,2.74924530580386,0.104639390180027,0.286064340536176,0.234538173224653,3.75770723433774,0.5,0.24374987271777,0.869641431711604,0.731628393154581,0.209278780360054,1.17359790734086
3,S0063,0,0,0,-1,0.146433792682485,0.092248557649234,1.86159148838394,0.342564334438662,0.276228905024406,0.135030624297918,150.702797760378,0.5,0.270831857151792,0.683167674954281,0.0123527334332832,0.685128668877323,1.0199276699919
3,S0091,0,0,0,-1,0.0521178633618037,0.248555624645144,1.50961267368537,0.174386292288539,0.421083582063765,0.273378585146976,17.6205246978878,0.5,0.377527700634387,0.909199323390723,0.085673536944466,0.348772584577078,1.11537135250258
3,S0087,0,0,0,-1,0.146872208173764,0.222916428109127,2.32910676516753,0.136477318698352,0.217487102755545,0.268282642382036,4.1089659125651,0.5,0.235671847647161,0.830901418481232,0.566835260921778,0.272954637396705,0.922838705288032
3,S0092,0,0,0,-1,0.0393430818525399,0.201978524597159,2.67342414927069,0.0638610900861251,0.302879945087521,0.695331743832358,2.30434651459243,0.5,9.1806266584306e-10,0.290477928540906,1.16016585714911,0.12772218017225,329912059.771415
3,S0095,0,0,0,-1,0.00504326642151841,0.23367174844397,6.11555456930844,0.0840544403586402,0.421748857098256,18.8984454799506,7.53010423029377e-14,0.5,0.39830149174562,0.0123646015589945,81214739959447.6,0.16810888071728,1.05886838447397
3,S0090,0,0,0,-1,0.223621529846006,0.1653916952504,22.4400118945606,0.828109972979347,0.0209644466776656,0.0881567573344847,3.18358959868747,0.5,0.227394971734898,1.87610910667767,7.0486509642487,1.65621994595869,0.092193976488215
3,045,1,0,0,-1,0.167103777578841,0.240811690954132,3.42939890388208,0.0376860386176971,0.14619131590688,0.261432543152744,3.37201059946953,0.5,0.074150215351397,0.921123621604506,1.01701901661329,0.0753720772353942,1.97155618785571
3,047,1,0,0,-1,0.161198025514483,0.152591760396494,2.17217791782855,0.154102973540474,0.0115082698876948,0.125631890313916,6.06802215398162,0.5,0.170083673734311,1.21459416088713,0.357971322896909,0.308205947080947,0.0676624018932699
3,048,1,0,0,-1,0.142680423738242,0.174176808173174,4.25551642655126,0.136301559544507,0.034343783445139,0.400658382002205,1.54140938438248,0.5,4.46305039900577e-12,0.434726480206811,2.76079571700291,0.272603119089013,7695136817.8118
3,049,1,0,0,-1,0.303512061845269,0.188616258002287,3.25075093813954,0.28973818560021,0.0597357838540539,0.21377921587655,38.6835054782654,0.5,0.100019563506139,0.882294647910048,0.0840345490396674,0.57947637120042,0.597240997261375
3,050,1,0,0,-1,0.0244304182226197,0.212623646005282,3.63825417931942,0.407173637043661,0.151315853901258,43.6900840463207,3.04128762254977e-14,0.5,0.400772087185025,0.00486663394329606,119628743836769,0.814347274087322,0.377560859999214
3,051,1,0,0,-1,0.276984504799389,0.252213531635928,2.75354644800109,0.345897565916774,3.72711358472006e-12,0.324205399871169,61.5005455081288,0.5,0.0584947730861151,0.777943648489974,0.0447727158393602,0.691795131833548,6.37170363791832e-11
3,052,1,0,0,-1,0.0479546809182487,0.199591063127813,5.96169261187525,0.0644911879724982,0.631160876071462,0.169596263676146,0.958324005629239,0.5,0.0192372761689862,1.17686002510612,6.22095718865019,0.128982375944996,32.8092641872554
3,054,1,0,0,-1,0.122344582957588,0.182457149472224,3.84596431105765,0.0771485490215197,0.306922691662263,0.206144422023734,6.42175367294132,0.5,0.246338113364988,0.885093798226649,0.598896268360929,0.154297098043039,1.24594074164849
3,056,1,0,0,-1,0.297812546896026,0.108961669621533,0.408833029177402,0.785868170389722,4.25184685782805e-11,0.18049764264782,3.99289104994554,0.5,0.173418423829659,0.603673643728052,0.102390229050447,1.57173634077944,2.45178497412964e-10
3,057,1,0,0,-1,0.105148614205025,0.181223636346304,4.02580375819318,0.105511957479727,0.103770057337726,0.215454111927188,8.75297794340682,0.5,0.344990988872278,0.841124055258447,0.459935325351256,0.211023914959455,0.300790631305861
3,058,1,0,0,-1,0.204398261788339,0.306002802460284,2.95573818425567,0.799257040127514,9.7758923931105e-14,0.262046703215838,2.32246766033111,0.5,0.193192397576592,1.16774147014641,1.27267140668572,1.59851408025503,5.06018482908201e-13
3,059,1,0,0,-1,0.202963855436117,0.168033571332641,3.08175435668401,0.107236971666365,0.0431097680636898,0.201256858041207,2.62192550406986,0.5,0.156666535443742,0.834920970982448,1.17537830571478,0.214473943332731,0.275168962801058
3,060,1,0,0,-1,0.203458466535191,0.140765918077706,50.2368782454671,0.780679032929376,0.0833332838133978,0.442808214070952,1.88098411559557,0.5,3.9571372403835e-08,0.317893646966428,26.7077631485265,1.56135806585875,2105898.24792939
3,061,1,0,0,-1,0.151016738403309,0.193949648936554,4.84642147704142,0.33119002829126,0.163786685255787,0.195124105595292,4.55110714833099,0.5,0.235508543156455,0.993980976081073,1.06488845880474,0.662380056582519,0.695459634120274
3,062,1,0,0,-1,0.245569642024185,0.194584378538281,2.55627830132625,0.124243725440935,0.0108445894846484,0.201923882311314,5.812630161839,0.5,0.0749044551786509,0.963652126291246,0.439779967097974,0.24848745088187,0.144778964866422
3,S0021,0,0,0,0,0.0545650859864232,0.154765415479063,4.00111676400324,0.0447593576015071,3.94657065715413e-14,0.158889294251748,4.66988860077418,0.5,0.0205938359271127,0.974045584429679,0.856790623086796,0.0895187152030141,1.91638443227485e-12
3,S0049,0,0,0,0,0.171827941405074,0.141431726074102,2.78117235471256,0.214037519568795,1.58610309214188e-14,0.148036840571579,2.1579162458545,0.5,0.0155336528626876,0.955381954438005,1.28882312279514,0.42807503913759,1.02107540715794e-12
3,S0093,0,0,0,0,0.0459202302764123,0.15748643271406,3.34141110931982,0.0859373936700007,0.0219844519358101,0.171787974846637,3.76976696757267,0.5,0.19165173160308,0.916748875203026,0.886370732743551,0.171874787340001,0.11471042683476
3,S0094,0,0,0,0,0.107498021372805,0.172764418842485,2.73554366033762,0.0555906037164793,0.0245544287227662,0.181753599692072,4.20520072905668,0.5,0.113046496893,0.950541937739792,0.650514407418374,0.111181207432959,0.217206453960332
3,S0009,0,0,0,0,0.0931860977016886,0.146369383884374,4.15095726684936,0.016787336402428,0.0276509866536159,0.147712892520523,10.0505203303406,0.5,0.113084675740747,0.990904594627975,0.413009190610598,0.0335746728048561,0.244515770792917
3,S0067,0,0,0,0,0.105137619655022,0.188690062688217,3.57165792976054,0.409983274265036,4.80407552102343e-09,0.244150793213474,2.92096644084562,0.5,2.73128735111548e-13,0.772842308659774,1.22276582154999,0.819966548530073,17589.0519870105
3,S0082,0,0,0,0,0.0308820410269632,0.149195407668333,3.1076648135677,0.143664927878778,0.0326155406844606,0.146729150267516,2.00530006934195,0.5,0.121574988897156,1.01680823065029,1.54972558026565,0.287329855757556,0.268275086679638
3,S0068,0,0,0,0,0.18186638773192,0.156618741362216,3.25622969534871,0.254255819822245,3.0303914352171e-14,0.180571576621097,3.38206041262325,0.5,0.0612759266219238,0.867349913496394,0.962794657125316,0.508511639644489,4.94548447045901e-13
3,S0066,0,0,0,0,0.0925638084951409,0.19599349147337,3.76431405401907,0.0665524336591648,1.08055341130637e-14,0.220657349892889,3.42371293378247,0.5,9.99024700210251e-14,0.888225529620964,1.09948296683282,0.13310486731833,0.108160830365752
3,S0063,0,0,0,0,0.128580275720293,0.103099310328355,1.86441576762326,0.33630281004286,1.82850798101885e-13,0.137100604774713,2.01275403721432,0.5,0.0272723138869039,0.751997487522176,0.926300846080347,0.67260562008572,6.70463088904567e-12
3,S0091,0,0,0,0,0.0188227520600051,0.193847033508142,2.67999913752724,0.0567628619668233,0.135274752458174,0.18086076642511,1.63558114271834,0.5,0.254338215619274,1.07180256580638,1.63856079501691,0.113525723933647,0.531869550664263
3,S0087,0,0,0,0,0.107006568975505,0.184464983969069,3.06773474411524,0.0947770027513312,5.21640798266611e-15,0.225156128603626,2.52373223901491,0.5,2.48723197130773e-13,0.819275873648582,1.21555476317594,0.189554005502662,0.0209727441703937
3,S0092,0,0,0,0,0.00918787751593537,0.183047636134147,3.39501491754066,0.0455872739672818,0.0239567930059687,0.291200760146623,1.93821414935253,0.5,2.80592582412211e-12,0.628596010676553,1.75162012859868,0.0911745479345637,8537928123.4079
3,S0095,0,0,0,0,0.00265011664421597,0.194269036549154,3.7784886089021,0.0390296440258466,6.79170887705964e-14,0.202093347575404,1.60588142785641,0.5,0.120815762559929,0.96128367845789,2.35290634996991,0.0780592880516933,5.62154203487371e-13
3,S0090,0,0,0,0,0.222006680641145,0.11476360337086,47.4635306154856,0.799479026464269,0.0166666856361661,0.138383714548643,1.50666105802553,0.5,0.0480267630168131,0.829314372324636,31.5024605983288,1.59895805292854,0.347029126871021
3,045,1,0,0,0,0.142482771709436,0.200371063555244,5.95714172430703,0.0153765367408547,0.0216133851505861,0.202910437952442,5.75364544056226,0.5,1.77744614321503e-16,0.987485245102113,1.03536823494721,0.0307530734817094,121597974898367
3,047,1,0,0,0,0.156186617479185,0.121347312512409,3.50315536342868,0.0997131702529471,9.32665413968726e-14,0.124131712303429,5.26972207771539,0.5,0.0335225195702943,0.977568989105588,0.66477042086201,0.199426340505894,2.78220559171573e-12
3,048,1,0,0,0,0.13103081949229,0.137338890015599,6.59124904202064,0.0900604353492708,0.0273722878525672,0.140209995532591,15.2855305293449,0.5,0.156334994380563,0.979522818568775,0.431208392104343,0.180120870698542,0.175087401007195
3,049,1,0,0,0,0.232366575802258,0.145225615357401,2.99528272400278,0.213006260769052,0.0177470893292839,0.164911325547364,1.96051054111865,0.5,0.0697438872861598,0.880628512780288,1.52780750788195,0.426012521538103,0.254460856999086
3,050,1,0,0,0,0.0273025934796466,0.20220764711895,4.54238335007657,0.454471025532216,0.0974905586040485,0.533490093285079,0.99710445489063,0.5,3.98495607986985e-11,0.379027932597236,4.55557422073178,0.908942051064432,2446465071.38499
3,051,1,0,0,0,0.191399568171193,0.190530314558864,2.89974741836712,0.398474164439224,4.60366512487976e-13,0.198418258733084,3.30925464304368,0.5,5.52946251206168e-15,0.960245875432108,0.876253939678718,0.796948328878449,83.2570094260983
3,052,1,0,0,0,0.0299068928120848,0.216311299380658,3.04499026556032,0.0106389894151619,0.232812726786968,0.12489896358721,1.86209721749189,0.5,6.45324000554385e-14,1.73189026688455,1.63524773946105,0.0212779788303238,3607687403334.81
3,054,1,0,0,0,0.078460371190881,0.184826051426096,4.36743127048731,0.0173732973748719,0.0381924740457805,0.211462644307068,2.99722586853244,0.5,0.0445724215353632,0.874036414477572,1.45715787266503,0.0347465947497438,0.856863341281089
3,056,1,0,0,0,0.259741706802023,0.12025879997388,1.78217513369244,0.662196030841309,3.71093715290263e-13,0.159124473883356,1.73258681464647,0.5,1.55495473129955e-12,0.755753009194764,1.02862097219416,1.32439206168262,0.238652423649736
3,057,1,0,0,0,0.0661585929282635,0.157334030997334,3.3474430055823,0.0275683232293297,1.53437770551013e-13,0.136673643397282,70.2464671969904,0.5,0.160000001764611,1.15116585090218,0.0476528306568807,0.0551366464586594,9.58986055367349e-13
3,058,1,0,0,0,0.216278323907202,0.124819115225284,2.36363068748198,0.739632919131769,9.31334709320226e-15,0.158878683786472,4.92296697516935,0.5,0.1120801718649,0.785625310145677,0.480123206067347,1.47926583826354,8.30954033906057e-14
3,059,1,0,0,0,0.133101593341086,0.156855661533887,4.43568977551401,0.0553335092233407,2.11387199407498e-14,0.17166669807382,2.31130751090444,0.5,0.0614967793047714,0.913722133028018,1.91912575656291,0.110667018446681,3.43737024600729e-13
3,060,1,0,0,0,0.195651681906317,0.157805871231366,3.24387060369516,0.537742954064061,3.4563040400026e-13,0.224977965425704,4.62940579268824,0.5,0.0617059037497524,0.701428119561689,0.700709928867887,1.07548590812812,5.60125341331942e-12
3,061,1,0,0,0,0.138581188627074,0.163043958980227,3.53354175483971,0.235540199334432,0.0194882216554219,0.18228761129843,3.60978910438821,0.5,0.0621438721981788,0.894432473051072,0.978877616574384,0.471080398668864,0.313598444481755
