site,att,subjectID,contrast,pCorrect,pSeen
1,1,26,2,0.708333333333333,0.611111111111111
1,1,26,3,0.930555555555556,0.902777777777778
1,1,26,4,0.9375,0.951388888888889
1,1,26,5,0.986111111111111,0.979166666666667
1,1,26,6,0.965277777777778,1
1,1,26,7,0.993055555555556,1
1,1,26,8,1,1
1,1,27,1,-1,0.0416666666666667
1,1,27,2,0.618055555555556,0.145833333333333
1,1,27,3,0.763888888888889,0.486111111111111
1,1,27,4,0.840277777777778,0.756944444444444
1,1,27,5,0.909722222222222,0.847222222222222
1,1,27,6,0.965277777777778,0.923611111111111
1,1,27,7,0.972222222222222,0.972222222222222
1,1,27,8,0.986111111111111,1
1,1,28,1,-1,0.095427435387674
1,1,28,2,0.545454545454545,0.286713286713287
1,1,28,3,0.673611111111111,0.611111111111111
1,1,28,4,0.805555555555556,0.826388888888889
1,1,28,5,0.881944444444444,0.965277777777778
1,1,28,6,0.867132867132867,1
1,1,28,7,0.923611111111111,0.993055555555556
1,1,28,8,0.958333333333333,1
1,1,29,1,-1,0.23015873015873
1,1,29,2,0.590277777777778,0.381944444444444
1,1,29,3,0.6875,0.618055555555556
1,1,29,4,0.8125,0.805555555555556
1,1,29,5,0.833333333333333,0.854166666666667
1,1,29,6,0.895833333333333,0.9375
1,1,29,7,0.930555555555556,0.958333333333333
1,1,29,8,0.965277777777778,0.986111111111111
1,1,30,1,-1,0.0571428571428571
1,1,30,2,0.55,0.191666666666667
1,1,30,3,0.783333333333333,0.6
1,1,30,4,0.908333333333333,0.833333333333333
1,1,30,5,0.916666666666667,0.908333333333333
1,1,30,6,0.958333333333333,0.966666666666667
1,1,30,7,0.983333333333333,0.983333333333333
1,1,30,8,0.975,0.983333333333333
