att,subjectID,AUC,alphaC,betaC,gammaC,lambdaC,alphaA,betaA,gammaA,lambdaA,alphaR,betaR,gammaR,lambdaR
1,2,0.0546903110369359,36.9142987725213,3.47642939371762e-14,0.000562074764663306,0.615818882394085,0.128615890217677,6.15242091030538,0.5,0.0338134865610777,287.01196026436,5.65050643380813e-15,0.00112414952932661,18.2122266889492
1,3,0.0513026367936072,50.3178019801572,8.12121486837186e-13,0.0502125327208004,0.834614328959744,0.107039100043757,4.66183956563348,0.5,0.00750889662846423,470.088051558614,1.7420622812163e-13,0.100425065441601,111.150062420082
1,4,0.0417479846584039,0.155625928813423,54.544432036056,3.12967990170647e-16,0.414435387074994,0.212358611177448,2.90545635572072,0.5,0.0429375981662186,0.732844917145278,18.7731032092981,6.25935980341294e-16,9.65203934953803
1,5,0.136645921776472,23.7659618176883,3.50804128745429e-15,0.00775600019161853,0.470910561373795,0.133939737397149,3.86336374945758,0.5,0.0262671496399869,177.437721467372,9.08027696834611e-16,0.0155120003832371,17.9277374145278
1,6,0.0897012033793634,143.322649869694,1.13955732052183e-14,0.0122406903032427,0.665416828223745,0.149067723260214,2.6069499197026,0.5,0.0263426364351388,961.459977620433,4.37122827680489e-15,0.0244813806064854,25.2600695401975
1,7,0.229166722750004,0.0929422430162309,4.40304021237898,0.0122600269971608,0.231481628176755,0.11831628483347,4.73001013995805,0.5,0.0346894479585206,0.78554058003974,0.930873313607321,0.0245200539943216,6.67296949935745
1,8,0.113468323716028,28.6828877036544,2.52763124406656e-16,0.00971666007014608,0.551408319356564,0.107336863479637,6.69564996604679,0.5,0.0540485687357282,267.223084165264,3.77503492100694e-17,0.0194333201402922,10.2020891996731
1,9,0.0649139295270691,88.2651324373498,6.75411449460658e-15,0.0452857956870993,0.729734643188204,0.214879470193061,2.15457707199747,0.5,3.5663605007455e-13,410.765776544622,3.13477507135308e-15,0.0905715913741986,2046160625196.65
1,10,0.0837896815669856,200.94017665701,5.90656382695904,0.204365076992648,0.418191302617991,0.17414455336617,3.28479626528222,0.5,0.0255285455059582,1153.87000496362,1.79815225966581,0.408730153985296,16.3813211575406
1,11,0.0156082288533175,0.238803652652023,3.38772379887893,0.0372312266615873,0.999999999999999,0.13114466348333,6.30832595073,0.5,0.029190546073782,1.82091780411925,0.537024216145157,0.0744624533231746,34.2576667621222
1,12,0.142944985033564,9.86919185354808,6.56049992721089e-15,0.00268760008264693,0.469530289861371,0.110664548561116,3.56285708899642,0.5,0.0133829655909709,89.1811513431305,1.84135926963572e-15,0.00537520016529386,35.0841737333726
1,13,0.0414475789806991,71.3907318374221,0.239039534664825,0.125892557801827,0.999999999999982,0.152251585894176,5.64554481455878,0.5,0.0184126894737697,468.899758371273,0.0423412695349416,0.251785115603655,54.3103711939834
1,14,0.0405694818542773,137.634726135259,6.48727799415085e-15,0.0611077140960055,0.803939192025993,0.131985540494617,6.01901189820312,0.5,0.0323719594055926,1042.80154946876,1.0777978352373e-15,0.122215428192011,24.8344309948413
1,15,0.0295187034711178,421.667377838644,0.139937071835267,0.0912597366521823,0.999999999999995,0.126713327230605,3.14260354393085,0.5,0.0152843227356328,3327.72713852943,0.0445290250198821,0.182519473304365,65.4265169151828
